2018-10-02 17:06,59.42190595212989,17.822133881640568,1
2018-10-02 17:07,59.42190595212989,17.822133881640568,1
2018-10-02 17:08,59.42185738933145,17.822070840094387,1
2018-10-02 17:09,59.42185588749498,17.822095422084477,1
2018-10-02 17:10,59.421848554811596,17.822131426741276,1
2018-10-02 17:35,59.39579089608902,17.95120055482195,1
2018-10-02 17:36,59.40136607557658,17.96748297489402,1
2018-10-02 17:37,59.395615923660884,17.983371215273056,1
2018-10-02 17:38,59.38795566176862,18.001028286319084,1
2018-10-02 17:39,59.37753879019559,18.013497657902903,1
2018-10-02 17:40,59.36965836433542,18.020025190604187,1
2018-10-02 18:49,59.315743484542196,18.208967997981468,1
2018-10-02 18:50,59.31527006080858,18.18949720058022,1
2018-10-02 18:51,59.3124398932838,18.170490882756404,1
2018-10-02 18:52,59.31200508300057,18.150750738223035,1
2018-10-02 18:53,59.30932410847846,18.130672125210324,1
2018-10-02 19:28,59.30249495433894,18.00709259327928,1
2018-10-02 19:29,59.30249495433894,18.00709259327928,1
2018-10-02 19:30,59.3025279861359,18.007029111262778,1
2018-10-02 19:31,59.3025279861359,18.007029111262778,1
2018-10-02 19:32,59.302469217417936,18.007109104611313,1
2018-10-02 19:33,59.302485265835045,18.007108190640764,1
2018-10-02 19:34,59.30249166418243,18.007079624200536,1
2018-10-02 19:35,59.30251914503486,18.006989620189483,1
2018-10-02 19:36,59.302640697913084,18.006775951917493,1
2018-10-02 19:37,59.30264846533863,18.006770557153082,1
2018-10-02 19:38,59.30265263965936,18.00676378663166,1
2018-10-02 19:39,59.303311272035536,18.00651500121736,1
2018-10-02 19:58,59.27051898222276,17.888606253917096,1
2018-10-02 19:59,59.2739575,17.8964746,1
2018-10-02 20:00,59.27365388136066,17.905313302210896,1
2018-10-02 20:01,59.2748013462132,17.916895306430945,1
2018-10-02 20:02,59.28263756814577,17.927476371279724,1
2018-10-02 20:03,59.28710953121762,17.94664664286203,1
2018-10-02 20:04,59.28905336565598,17.967615342188186,1
2018-10-03 16:25,59.424318770062264,17.821451777082938,1
2018-10-03 16:26,59.4245846,17.8276651,1
2018-10-03 16:27,59.42466994475834,17.834765105315164,1
2018-10-03 16:28,59.42327590875649,17.833754515199633,1
2018-10-03 16:29,59.421506960482006,17.836106411174352,1
2018-10-03 16:30,59.421273228449216,17.843356273216653,1
2018-10-03 16:31,59.42218394292068,17.849126509387226,1
2018-10-03 16:32,59.42540476478054,17.84445471810841,1
2018-10-03 16:33,59.4258708647974,17.83554398757018,1
2018-10-03 17:07,59.3302337,18.0544886,1
2018-10-03 17:08,59.33023318351611,18.054486678584023,1
2018-10-03 17:09,59.33023318351611,18.054486678584023,1
2018-10-03 17:10,59.33026267652997,18.054577825457365,1
2018-10-03 17:11,59.33026267652997,18.054577825457365,1
2018-10-03 17:12,59.330230253160444,18.054485361975097,1
2018-10-03 18:36,59.33029797043226,18.054856325890565,1
2018-10-03 18:37,59.33031782010948,18.05477925319047,1
2018-10-03 18:38,59.3303133851991,18.054727914252478,1
2018-10-03 18:39,59.33035358945144,18.054748218764026,1
2018-10-03 18:40,59.33035081577067,18.054751874174034,1
2018-10-03 18:41,59.330349863421304,18.054772943621167,1
2018-10-03 21:42,59.337193611308734,18.086849429889753,1
2018-10-03 21:43,59.33726871917395,18.086425518772387,1
2018-10-03 21:44,59.33704300330976,18.085377541674777,1
2018-10-03 21:45,59.3359332035552,18.08687531049864,1
2018-10-03 21:46,59.33409951328863,18.086514885820446,1
2018-10-03 22:17,59.4056459,17.8650257,1
2018-10-04 13:54,59.41497464981255,17.798041919683136,1
2018-10-04 13:55,59.41412164733861,17.79643383953184,1
2018-10-04 13:56,59.41566720452101,17.799951870968233,1
2018-10-04 13:57,59.41676410894507,17.81180376625337,1
2018-10-04 13:58,59.4231830300266,17.819989883045178,1
2018-10-06 14:17,59.52193544,17.94989274,1
2018-10-06 14:18,59.51854427,17.93585889,1
2018-10-06 14:19,59.5180969,17.9292092,1
2018-10-06 14:20,59.5276766,17.92622983,1
2018-10-06 14:21,59.53275029,17.93287795,1
2018-10-06 14:22,59.52901107,17.93815836,1
2018-10-06 14:23,59.52968489,17.94485412,1
2018-10-06 14:24,59.53024468,17.94575522,1
2018-10-06 14:25,59.53024433,17.94575566,1
2018-10-06 14:26,59.5302536,17.94580675,1
2018-10-06 14:27,59.52856078,17.94126773,1
2018-10-06 14:28,59.53241206,17.93464015,1
2018-10-06 14:29,59.52931487,17.92526447,1
